idx,a,b,c,d,e,f,g,h,i,j,class
58,0,0,0,0,1,1,1,0,1,0,1
586,1,0,0,1,0,0,1,0,1,0,0
940,1,1,1,0,1,0,1,1,0,0,1
900,1,1,1,0,0,0,0,1,0,0,1
389,0,1,1,0,0,0,0,1,0,1,1
881,1,1,0,1,1,1,0,0,0,1,1
250,0,0,1,1,1,1,1,0,1,0,0
737,1,0,1,1,1,0,0,0,0,1,1
925,1,1,1,0,0,1,1,1,0,1,1
7,0,0,0,0,0,0,0,1,1,1,0
608,1,0,0,1,1,0,0,0,0,0,1
959,1,1,1,0,1,1,1,1,1,1,0
25,0,0,0,0,0,1,1,0,0,1,1
165,0,0,1,0,1,0,0,1,0,1,0
649,1,0,1,0,0,0,1,0,0,1,1
263,0,1,0,0,0,0,0,1,1,1,0
335,0,1,0,1,0,0,1,1,1,1,1
223,0,0,1,1,0,1,1,1,1,1,1
456,0,1,1,1,0,0,1,0,0,0,1
906,1,1,1,0,0,0,1,0,1,0,1
594,1,0,0,1,0,1,0,0,1,0,0
602,1,0,0,1,0,1,1,0,1,0,0
32,0,0,0,0,1,0,0,0,0,0,0
797,1,1,0,0,0,1,1,1,0,1,1
769,1,1,0,0,0,0,0,0,0,1,1
611,1,0,0,1,1,0,0,0,1,1,0
407,0,1,1,0,0,1,0,1,1,1,1
73,0,0,0,1,0,0,1,0,0,1,0
442,0,1,1,0,1,1,1,0,1,0,1
117,0,0,0,1,1,1,0,1,0,1,0
354,0,1,0,1,1,0,0,0,1,0,0
137,0,0,1,0,0,0,1,0,0,1,1
711,1,0,1,1,0,0,0,1,1,1,0
792,1,1,0,0,0,1,1,0,0,0,1
383,0,1,0,1,1,1,1,1,1,1,1
595,1,0,0,1,0,1,0,0,1,1,0
151,0,0,1,0,0,1,0,1,1,1,1
52,0,0,0,0,1,1,0,1,0,0,1
560,1,0,0,0,1,1,0,0,0,0,1
1012,1,1,1,1,1,1,0,1,0,0,1
121,0,0,0,1,1,1,1,0,0,1,0
890,1,1,0,1,1,1,1,0,1,0,0
388,0,1,1,0,0,0,0,1,0,0,1
366,0,1,0,1,1,0,1,1,1,0,1
907,1,1,1,0,0,0,1,0,1,1,0
969,1,1,1,1,0,0,1,0,0,1,1
83,0,0,0,1,0,1,0,0,1,1,0
158,0,0,1,0,0,1,1,1,1,0,1
108,0,0,0,1,1,0,1,1,0,0,0
990,1,1,1,1,0,1,1,1,1,0,1
457,0,1,1,1,0,0,1,0,0,1,1
803,1,1,0,0,1,0,0,0,1,1,0
82,0,0,0,1,0,1,0,0,1,0,0
79,0,0,0,1,0,0,1,1,1,1,0
852,1,1,0,1,0,1,0,1,0,0,0
673,1,0,1,0,1,0,0,0,0,1,1
103,0,0,0,1,1,0,0,1,1,1,0
37,0,0,0,0,1,0,0,1,0,1,0
655,1,0,1,0,0,0,1,1,1,1,0
605,1,0,0,1,0,1,1,1,0,1,0
983,1,1,1,1,0,1,0,1,1,1,1
128,0,0,1,0,0,0,0,0,0,0,0
593,1,0,0,1,0,1,0,0,0,1,1
56,0,0,0,0,1,1,1,0,0,0,1
723,1,0,1,1,0,1,0,0,1,1,0
481,0,1,1,1,1,0,0,0,0,1,1
88,0,0,0,1,0,1,1,0,0,0,0
528,1,0,0,0,0,1,0,0,0,0,1
648,1,0,1,0,0,0,1,0,0,0,1
253,0,0,1,1,1,1,1,1,0,1,0
104,0,0,0,1,1,0,1,0,0,0,0
902,1,1,1,0,0,0,0,1,1,0,1
387,0,1,1,0,0,0,0,0,1,1,1
680,1,0,1,0,1,0,1,0,0,0,1
819,1,1,0,0,1,1,0,0,1,1,0
557,1,0,0,0,1,0,1,1,0,1,1
438,0,1,1,0,1,1,0,1,1,0,1
725,1,0,1,1,0,1,0,1,0,1,0
755,1,0,1,1,1,1,0,0,1,1,0
988,1,1,1,1,0,1,1,1,0,0,1
464,0,1,1,1,0,1,0,0,0,0,1
772,1,1,0,0,0,0,0,1,0,0,0
443,0,1,1,0,1,1,1,0,1,1,1
257,0,1,0,0,0,0,0,0,0,1,1
871,1,1,0,1,1,0,0,1,1,1,0
834,1,1,0,1,0,0,0,0,1,0,0
430,0,1,1,0,1,0,1,1,1,0,1
506,0,1,1,1,1,1,1,0,1,0,1
424,0,1,1,0,1,0,1,0,0,0,1
960,1,1,1,1,0,0,0,0,0,0,1
1006,1,1,1,1,1,0,1,1,1,0,0
800,1,1,0,0,1,0,0,0,0,0,1
205,0,0,1,1,0,0,1,1,0,1,0
243,0,0,1,1,1,1,0,0,1,1,0
290,0,1,0,0,1,0,0,0,1,0,0
435,0,1,1,0,1,1,0,0,1,1,1
724,1,0,1,1,0,1,0,1,0,0,0
985,1,1,1,1,0,1,1,0,0,1,1
318,0,1,0,0,1,1,1,1,1,0,1
400,0,1,1,0,0,1,0,0,0,0,1
1011,1,1,1,1,1,1,0,0,1,1,1
540,1,0,0,0,0,1,1,1,0,0,1
530,1,0,0,0,0,1,0,0,1,0,1
398,0,1,1,0,0,0,1,1,1,0,1
440,0,1,1,0,1,1,1,0,0,0,1
862,1,1,0,1,0,1,1,1,1,0,1
64,0,0,0,1,0,0,0,0,0,0,0
352,0,1,0,1,1,0,0,0,0,0,0
211,0,0,1,1,0,1,0,0,1,1,1
450,0,1,1,1,0,0,0,0,1,0,1
754,1,0,1,1,1,1,0,0,1,0,0
510,0,1,1,1,1,1,1,1,1,0,1
176,0,0,1,0,1,1,0,0,0,0,0
195,0,0,1,1,0,0,0,0,1,1,1
766,1,0,1,1,1,1,1,1,1,0,0
888,1,1,0,1,1,1,1,0,0,0,1
90,0,0,0,1,0,1,1,0,1,0,0
268,0,1,0,0,0,0,1,1,0,0,1
1020,1,1,1,1,1,1,1,1,0,0,1
426,0,1,1,0,1,0,1,0,1,0,1
916,1,1,1,0,0,1,0,1,0,0,1
1016,1,1,1,1,1,1,1,0,0,0,1
118,0,0,0,1,1,1,0,1,1,0,0
120,0,0,0,1,1,1,1,0,0,0,0
816,1,1,0,0,1,1,0,0,0,0,1
672,1,0,1,0,1,0,0,0,0,0,1
371,0,1,0,1,1,1,0,0,1,1,0
776,1,1,0,0,0,0,1,0,0,0,1
633,1,0,0,1,1,1,1,0,0,1,1
534,1,0,0,0,0,1,0,1,1,0,1
992,1,1,1,1,1,0,0,0,0,0,1
31,0,0,0,0,0,1,1,1,1,1,1
761,1,0,1,1,1,1,1,0,0,1,1
236,0,0,1,1,1,0,1,1,0,0,0
439,0,1,1,0,1,1,0,1,1,1,1
1021,1,1,1,1,1,1,1,1,0,1,1
674,1,0,1,0,1,0,0,0,1,0,0
327,0,1,0,1,0,0,0,1,1,1,0
245,0,0,1,1,1,1,0,1,0,1,0
507,0,1,1,1,1,1,1,0,1,1,1
69,0,0,0,1,0,0,0,1,0,1,0
222,0,0,1,1,0,1,1,1,1,0,1
96,0,0,0,1,1,0,0,0,0,0,0
574,1,0,0,0,1,1,1,1,1,0,1
757,1,0,1,1,1,1,0,1,0,1,1
163,0,0,1,0,1,0,0,0,1,1,1
13,0,0,0,0,0,0,1,1,0,1,0
718,1,0,1,1,0,0,1,1,1,0,0
857,1,1,0,1,0,1,1,0,0,1,1
650,1,0,1,0,0,0,1,0,1,0,0
429,0,1,1,0,1,0,1,1,0,1,1
254,0,0,1,1,1,1,1,1,1,0,0
709,1,0,1,1,0,0,0,1,0,1,0
496,0,1,1,1,1,1,0,0,0,0,1
419,0,1,1,0,1,0,0,0,1,1,1
149,0,0,1,0,0,1,0,1,0,1,0
997,1,1,1,1,1,0,0,1,0,1,1
660,1,0,1,0,0,1,0,1,0,0,0
374,0,1,0,1,1,1,0,1,1,0,0
887,1,1,0,1,1,1,0,1,1,1,0
488,0,1,1,1,1,0,1,0,0,0,1
283,0,1,0,0,0,1,1,0,1,1,1
872,1,1,0,1,1,0,1,0,0,0,1
80,0,0,0,1,0,1,0,0,0,0,0
348,0,1,0,1,0,1,1,1,0,0,1
100,0,0,0,1,1,0,0,1,0,0,0
668,1,0,1,0,0,1,1,1,0,0,0
814,1,1,0,0,1,0,1,1,1,0,0
302,0,1,0,0,1,0,1,1,1,0,1
901,1,1,1,0,0,0,0,1,0,1,1
423,0,1,1,0,1,0,0,1,1,1,1
113,0,0,0,1,1,1,0,0,0,1,0
676,1,0,1,0,1,0,0,1,0,0,1
326,0,1,0,1,0,0,0,1,1,0,0
473,0,1,1,1,0,1,1,0,0,1,1
527,1,0,0,0,0,0,1,1,1,1,0
232,0,0,1,1,1,0,1,0,0,0,0
336,0,1,0,1,0,1,0,0,0,0,0
656,1,0,1,0,0,1,0,0,0,0,1
319,0,1,0,0,1,1,1,1,1,1,1
934,1,1,1,0,1,0,0,1,1,0,1
525,1,0,0,0,0,0,1,1,0,1,0
917,1,1,1,0,0,1,0,1,0,1,1
259,0,1,0,0,0,0,0,0,1,1,1
282,0,1,0,0,0,1,1,0,1,0,1
905,1,1,1,0,0,0,1,0,0,1,1
465,0,1,1,1,0,1,0,0,0,1,1
144,0,0,1,0,0,1,0,0,0,0,0
908,1,1,1,0,0,0,1,1,0,0,1
734,1,0,1,1,0,1,1,1,1,0,0
679,1,0,1,0,1,0,0,1,1,1,0
795,1,1,0,0,0,1,1,0,1,1,0
858,1,1,0,1,0,1,1,0,1,0,1
794,1,1,0,0,0,1,1,0,1,0,1
552,1,0,0,0,1,0,1,0,0,0,1
577,1,0,0,1,0,0,0,0,0,1,1
399,0,1,1,0,0,0,1,1,1,1,1
692,1,0,1,0,1,1,0,1,0,0,1
404,0,1,1,0,0,1,0,1,0,0,1
582,1,0,0,1,0,0,0,1,1,0,0
1023,1,1,1,1,1,1,1,1,1,1,0
517,1,0,0,0,0,0,0,1,0,1,0
332,0,1,0,1,0,0,1,1,0,0,1
47,0,0,0,0,1,0,1,1,1,1,0
182,0,0,1,0,1,1,0,1,1,0,0
829,1,1,0,0,1,1,1,1,0,1,1
758,1,0,1,1,1,1,0,1,1,0,0
798,1,1,0,0,0,1,1,1,1,0,1
269,0,1,0,0,0,0,1,1,0,1,1
48,0,0,0,0,1,1,0,0,0,0,1
531,1,0,0,0,0,1,0,0,1,1,1
539,1,0,0,0,0,1,1,0,1,1,0
581,1,0,0,1,0,0,0,1,0,1,0
805,1,1,0,0,1,0,0,1,0,1,1
432,0,1,1,0,1,1,0,0,0,0,1
837,1,1,0,1,0,0,0,1,0,1,0
571,1,0,0,0,1,1,1,0,1,1,1
739,1,0,1,1,1,0,0,0,1,1,0
18,0,0,0,0,0,1,0,0,1,0,1
833,1,1,0,1,0,0,0,0,0,1,0
503,0,1,1,1,1,1,0,1,1,1,1
777,1,1,0,0,0,0,1,0,0,1,1
713,1,0,1,1,0,0,1,0,0,1,1
171,0,0,1,0,1,0,1,0,1,1,1
472,0,1,1,1,0,1,1,0,0,0,1
535,1,0,0,0,0,1,0,1,1,1,1
864,1,1,0,1,1,0,0,0,0,0,1
946,1,1,1,0,1,1,0,0,1,0,1
323,0,1,0,1,0,0,0,0,1,1,0
544,1,0,0,0,1,0,0,0,0,0,1
333,0,1,0,1,0,0,1,1,0,1,1
208,0,0,1,1,0,1,0,0,0,0,0
865,1,1,0,1,1,0,0,0,0,1,1
601,1,0,0,1,0,1,1,0,0,1,1
613,1,0,0,1,1,0,0,1,0,1,1
492,0,1,1,1,1,0,1,1,0,0,1
609,1,0,0,1,1,0,0,0,0,1,1
913,1,1,1,0,0,1,0,0,0,1,1
955,1,1,1,0,1,1,1,0,1,1,0
