idx,a,b,c,d,e,f,g,h,i,j,class
58,0,0,0,0,1,1,1,0,1,0,1
586,1,0,0,1,0,0,1,0,1,0,0
940,1,1,1,0,1,0,1,1,0,0,0
900,1,1,1,0,0,0,0,1,0,0,0
389,0,1,1,0,0,0,0,1,0,1,1
881,1,1,0,1,1,1,0,0,0,1,0
250,0,0,1,1,1,1,1,0,1,0,1
737,1,0,1,1,1,0,0,0,0,1,0
925,1,1,1,0,0,1,1,1,0,1,1
7,0,0,0,0,0,0,0,1,1,1,1
608,1,0,0,1,1,0,0,0,0,0,0
959,1,1,1,0,1,1,1,1,1,1,1
25,0,0,0,0,0,1,1,0,0,1,1
165,0,0,1,0,1,0,0,1,0,1,1
649,1,0,1,0,0,0,1,0,0,1,0
263,0,1,0,0,0,0,0,1,1,1,1
335,0,1,0,1,0,0,1,1,1,1,1
223,0,0,1,1,0,1,1,1,1,1,1
456,0,1,1,1,0,0,1,0,0,0,1
906,1,1,1,0,0,0,1,0,1,0,0
594,1,0,0,1,0,1,0,0,1,0,0
602,1,0,0,1,0,1,1,0,1,0,1
32,0,0,0,0,1,0,0,0,0,0,0
797,1,1,0,0,0,1,1,1,0,1,1
769,1,1,0,0,0,0,0,0,0,1,0
611,1,0,0,1,1,0,0,0,1,1,0
407,0,1,1,0,0,1,0,1,1,1,1
73,0,0,0,1,0,0,1,0,0,1,1
442,0,1,1,0,1,1,1,0,1,0,1
117,0,0,0,1,1,1,0,1,0,1,1
354,0,1,0,1,1,0,0,0,1,0,0
137,0,0,1,0,0,0,1,0,0,1,1
711,1,0,1,1,0,0,0,1,1,1,0
792,1,1,0,0,0,1,1,0,0,0,1
383,0,1,0,1,1,1,1,1,1,1,1
595,1,0,0,1,0,1,0,0,1,1,0
151,0,0,1,0,0,1,0,1,1,1,1
52,0,0,0,0,1,1,0,1,0,0,0
560,1,0,0,0,1,1,0,0,0,0,1
1012,1,1,1,1,1,1,0,1,0,0,0
121,0,0,0,1,1,1,1,0,0,1,1
890,1,1,0,1,1,1,1,0,1,0,1
388,0,1,1,0,0,0,0,1,0,0,0
366,0,1,0,1,1,0,1,1,1,0,0
907,1,1,1,0,0,0,1,0,1,1,0
969,1,1,1,1,0,0,1,0,0,1,1
83,0,0,0,1,0,1,0,0,1,1,1
158,0,0,1,0,0,1,1,1,1,0,1
108,0,0,0,1,1,0,1,1,0,0,0
990,1,1,1,1,0,1,1,1,1,0,1
457,0,1,1,1,0,0,1,0,0,1,1
803,1,1,0,0,1,0,0,0,1,1,0
82,0,0,0,1,0,1,0,0,1,0,0
79,0,0,0,1,0,0,1,1,1,1,1
852,1,1,0,1,0,1,0,1,0,0,0
673,1,0,1,0,1,0,0,0,0,1,0
103,0,0,0,1,1,0,0,1,1,1,1
37,0,0,0,0,1,0,0,1,0,1,1
655,1,0,1,0,0,0,1,1,1,1,0
605,1,0,0,1,0,1,1,1,0,1,1
983,1,1,1,1,0,1,0,1,1,1,0
128,0,0,1,0,0,0,0,0,0,0,0
593,1,0,0,1,0,1,0,0,0,1,0
56,0,0,0,0,1,1,1,0,0,0,0
723,1,0,1,1,0,1,0,0,1,1,0
481,0,1,1,1,1,0,0,0,0,1,1
88,0,0,0,1,0,1,1,0,0,0,1
528,1,0,0,0,0,1,0,0,0,0,1
648,1,0,1,0,0,0,1,0,0,0,0
253,0,0,1,1,1,1,1,1,0,1,1
104,0,0,0,1,1,0,1,0,0,0,1
902,1,1,1,0,0,0,0,1,1,0,0
387,0,1,1,0,0,0,0,0,1,1,1
680,1,0,1,0,1,0,1,0,0,0,0
819,1,1,0,0,1,1,0,0,1,1,1
557,1,0,0,0,1,0,1,1,0,1,0
438,0,1,1,0,1,1,0,1,1,0,1
725,1,0,1,1,0,1,0,1,0,1,0
755,1,0,1,1,1,1,0,0,1,1,0
988,1,1,1,1,0,1,1,1,0,0,1
464,0,1,1,1,0,1,0,0,0,0,0
772,1,1,0,0,0,0,0,1,0,0,0
443,0,1,1,0,1,1,1,0,1,1,1
257,0,1,0,0,0,0,0,0,0,1,1
871,1,1,0,1,1,0,0,1,1,1,0
834,1,1,0,1,0,0,0,0,1,0,0
430,0,1,1,0,1,0,1,1,1,0,0
506,0,1,1,1,1,1,1,0,1,0,1
424,0,1,1,0,1,0,1,0,0,0,0
960,1,1,1,1,0,0,0,0,0,0,0
1006,1,1,1,1,1,0,1,1,1,0,0
800,1,1,0,0,1,0,0,0,0,0,0
205,0,0,1,1,0,0,1,1,0,1,1
243,0,0,1,1,1,1,0,0,1,1,1
290,0,1,0,0,1,0,0,0,1,0,0
435,0,1,1,0,1,1,0,0,1,1,1
724,1,0,1,1,0,1,0,1,0,0,0
985,1,1,1,1,0,1,1,0,0,1,1
318,0,1,0,0,1,1,1,1,1,0,1
400,0,1,1,0,0,1,0,0,0,0,0
1011,1,1,1,1,1,1,0,0,1,1,0
540,1,0,0,0,0,1,1,1,0,0,1
530,1,0,0,0,0,1,0,0,1,0,1
398,0,1,1,0,0,0,1,1,1,0,0
440,0,1,1,0,1,1,1,0,0,0,0
862,1,1,0,1,0,1,1,1,1,0,1
64,0,0,0,1,0,0,0,0,0,0,0
352,0,1,0,1,1,0,0,0,0,0,0
211,0,0,1,1,0,1,0,0,1,1,1
450,0,1,1,1,0,0,0,0,1,0,0
754,1,0,1,1,1,1,0,0,1,0,0
510,0,1,1,1,1,1,1,1,1,0,1
176,0,0,1,0,1,1,0,0,0,0,0
195,0,0,1,1,0,0,0,0,1,1,1
766,1,0,1,1,1,1,1,1,1,0,1
888,1,1,0,1,1,1,1,0,0,0,1
90,0,0,0,1,0,1,1,0,1,0,1
268,0,1,0,0,0,0,1,1,0,0,0
1020,1,1,1,1,1,1,1,1,0,0,1
426,0,1,1,0,1,0,1,0,1,0,0
916,1,1,1,0,0,1,0,1,0,0,1
1016,1,1,1,1,1,1,1,0,0,0,1
118,0,0,0,1,1,1,0,1,1,0,1
120,0,0,0,1,1,1,1,0,0,0,1
816,1,1,0,0,1,1,0,0,0,0,1
672,1,0,1,0,1,0,0,0,0,0,0
371,0,1,0,1,1,1,0,0,1,1,1
776,1,1,0,0,0,0,1,0,0,0,0
633,1,0,0,1,1,1,1,0,0,1,1
534,1,0,0,0,0,1,0,1,1,0,1
992,1,1,1,1,1,0,0,0,0,0,0
31,0,0,0,0,0,1,1,1,1,1,1
761,1,0,1,1,1,1,1,0,0,1,1
236,0,0,1,1,1,0,1,1,0,0,0
439,0,1,1,0,1,1,0,1,1,1,1
1021,1,1,1,1,1,1,1,1,0,1,1
674,1,0,1,0,1,0,0,0,1,0,0
327,0,1,0,1,0,0,0,1,1,1,1
245,0,0,1,1,1,1,0,1,0,1,1
507,0,1,1,1,1,1,1,0,1,1,1
69,0,0,0,1,0,0,0,1,0,1,1
222,0,0,1,1,0,1,1,1,1,0,1
96,0,0,0,1,1,0,0,0,0,0,0
574,1,0,0,0,1,1,1,1,1,0,1
757,1,0,1,1,1,1,0,1,0,1,0
163,0,0,1,0,1,0,0,0,1,1,1
13,0,0,0,0,0,0,1,1,0,1,1
718,1,0,1,1,0,0,1,1,1,0,0
857,1,1,0,1,0,1,1,0,0,1,1
650,1,0,1,0,0,0,1,0,1,0,0
429,0,1,1,0,1,0,1,1,0,1,1
254,0,0,1,1,1,1,1,1,1,0,1
709,1,0,1,1,0,0,0,1,0,1,0
496,0,1,1,1,1,1,0,0,0,0,0
419,0,1,1,0,1,0,0,0,1,1,1
149,0,0,1,0,0,1,0,1,0,1,1
997,1,1,1,1,1,0,0,1,0,1,0
660,1,0,1,0,0,1,0,1,0,0,1
374,0,1,0,1,1,1,0,1,1,0,1
887,1,1,0,1,1,1,0,1,1,1,0
488,0,1,1,1,1,0,1,0,0,0,1
283,0,1,0,0,0,1,1,0,1,1,1
872,1,1,0,1,1,0,1,0,0,0,1
80,0,0,0,1,0,1,0,0,0,0,0
348,0,1,0,1,0,1,1,1,0,0,0
100,0,0,0,1,1,0,0,1,0,0,1
668,1,0,1,0,0,1,1,1,0,0,1
814,1,1,0,0,1,0,1,1,1,0,0
302,0,1,0,0,1,0,1,1,1,0,0
901,1,1,1,0,0,0,0,1,0,1,0
423,0,1,1,0,1,0,0,1,1,1,1
113,0,0,0,1,1,1,0,0,0,1,1
676,1,0,1,0,1,0,0,1,0,0,0
326,0,1,0,1,0,0,0,1,1,0,0
473,0,1,1,1,0,1,1,0,0,1,1
527,1,0,0,0,0,0,1,1,1,1,0
232,0,0,1,1,1,0,1,0,0,0,1
336,0,1,0,1,0,1,0,0,0,0,0
656,1,0,1,0,0,1,0,0,0,0,1
319,0,1,0,0,1,1,1,1,1,1,1
934,1,1,1,0,1,0,0,1,1,0,0
525,1,0,0,0,0,0,1,1,0,1,0
917,1,1,1,0,0,1,0,1,0,1,1
259,0,1,0,0,0,0,0,0,1,1,1
282,0,1,0,0,0,1,1,0,1,0,1
905,1,1,1,0,0,0,1,0,0,1,0
465,0,1,1,1,0,1,0,0,0,1,1
144,0,0,1,0,0,1,0,0,0,0,0
908,1,1,1,0,0,0,1,1,0,0,0
734,1,0,1,1,0,1,1,1,1,0,1
679,1,0,1,0,1,0,0,1,1,1,0
795,1,1,0,0,0,1,1,0,1,1,1
858,1,1,0,1,0,1,1,0,1,0,1
794,1,1,0,0,0,1,1,0,1,0,1
552,1,0,0,0,1,0,1,0,0,0,0
577,1,0,0,1,0,0,0,0,0,1,0
399,0,1,1,0,0,0,1,1,1,1,1
692,1,0,1,0,1,1,0,1,0,0,1
404,0,1,1,0,0,1,0,1,0,0,0
582,1,0,0,1,0,0,0,1,1,0,0
1023,1,1,1,1,1,1,1,1,1,1,1
517,1,0,0,0,0,0,0,1,0,1,0
332,0,1,0,1,0,0,1,1,0,0,0
47,0,0,0,0,1,0,1,1,1,1,1
182,0,0,1,0,1,1,0,1,1,0,1
829,1,1,0,0,1,1,1,1,0,1,1
758,1,0,1,1,1,1,0,1,1,0,0
798,1,1,0,0,0,1,1,1,1,0,1
269,0,1,0,0,0,0,1,1,0,1,1
48,0,0,0,0,1,1,0,0,0,0,0
531,1,0,0,0,0,1,0,0,1,1,1
539,1,0,0,0,0,1,1,0,1,1,1
581,1,0,0,1,0,0,0,1,0,1,0
805,1,1,0,0,1,0,0,1,0,1,0
432,0,1,1,0,1,1,0,0,0,0,0
837,1,1,0,1,0,0,0,1,0,1,0
571,1,0,0,0,1,1,1,0,1,1,1
739,1,0,1,1,1,0,0,0,1,1,0
18,0,0,0,0,0,1,0,0,1,0,1
833,1,1,0,1,0,0,0,0,0,1,0
503,0,1,1,1,1,1,0,1,1,1,1
777,1,1,0,0,0,0,1,0,0,1,0
713,1,0,1,1,0,0,1,0,0,1,1
171,0,0,1,0,1,0,1,0,1,1,1
472,0,1,1,1,0,1,1,0,0,0,1
535,1,0,0,0,0,1,0,1,1,1,1
864,1,1,0,1,1,0,0,0,0,0,0
946,1,1,1,0,1,1,0,0,1,0,1
323,0,1,0,1,0,0,0,0,1,1,1
544,1,0,0,0,1,0,0,0,0,0,0
333,0,1,0,1,0,0,1,1,0,1,1
208,0,0,1,1,0,1,0,0,0,0,0
865,1,1,0,1,1,0,0,0,0,1,0
601,1,0,0,1,0,1,1,0,0,1,1
613,1,0,0,1,1,0,0,1,0,1,0
492,0,1,1,1,1,0,1,1,0,0,0
609,1,0,0,1,1,0,0,0,0,1,0
913,1,1,1,0,0,1,0,0,0,1,1
955,1,1,1,0,1,1,1,0,1,1,1
